empirical_id,country,question,sex,education,class,occupation,political_ident,empirical,model,thinking,match,valid,raw_response,backend,model_name,temperature,timestamp
89720,Uruguay,Q130,woman,secondary education,working class,unskilled worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think it's okay for foreigners to come, but I worry about competition for the few jobs I have. I wouldn't support letting anyone come without limits, nor banning them completely. Strict limits feel too harsh. Allowing people to come only when there are jobs seems fair and protects my own work prospects.",False,True,"{
  ""thinking"": ""I think it's okay for foreigners to come, but I worry about competition for the few jobs I have. I wouldn't support letting anyone come without limits, nor banning them completely. Strict limits feel too harsh. Allowing people to come only when there are jobs seems fair and protects my own work prospects."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:18.282478
89722,Uruguay,Q130,woman,low education,lower middle class,sales worker,center-right,Let people come as long as there are jobs available,Let people come as long as there are jobs available,I wouldn't support letting anyone come freely because that could flood the labor market and threaten my job prospects. Completely prohibiting immigrants is too extreme. Strict limits feel unnecessary if there are enough jobs. Allowing people to come only when there are jobs available seems fair and protects my interests while still helping the economy.,True,True,"{
  ""thinking"": ""I wouldn't support letting anyone come freely because that could flood the labor market and threaten my job prospects. Completely prohibiting immigrants is too extreme. Strict limits feel unnecessary if there are enough jobs. Allowing people to come only when there are jobs available seems fair and protects my interests while still helping the economy."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:20.122582
89723,Uruguay,Q130,man,higher education,lower middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,I think letting anyone come who wants to is too open and could strain resources. Placing strict limits or prohibiting immigration altogether feels too restrictive for my center-left values. Allowing people to come as long as there are jobs available balances openness with protecting workers like me.,False,True,"{
  ""thinking"": ""I think letting anyone come who wants to is too open and could strain resources. Placing strict limits or prohibiting immigration altogether feels too restrictive for my center-left values. Allowing people to come as long as there are jobs available balances openness with protecting workers like me."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:22.031182
89724,Uruguay,Q130,woman,secondary education,working class,sales worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I think the country should benefit from immigration, but I also worry about job competition for working‑class people like me. I would support allowing foreigners to come only if there are jobs available, so it doesn’t hurt local workers. Completely open borders or strict bans feel too extreme for my centrist view.",False,True,"{
  ""thinking"": ""I think the country should benefit from immigration, but I also worry about job competition for working‑class people like me. I would support allowing foreigners to come only if there are jobs available, so it doesn’t hurt local workers. Completely open borders or strict bans feel too extreme for my centrist view."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:23.703276
89726,Uruguay,Q130,woman,postgraduate education,lower middle class,professional or technical worker,center-right,Let anyone come who wants to,Let people come as long as there are jobs available,"I don't think we should let anyone come without restrictions, as that could overwhelm our labor market and public services. I support allowing people to come only if there are jobs available, which protects existing workers like me while still meeting labor needs. Placing strict numerical limits feels unnecessarily rigid, and a total ban is too extreme for a country that benefits from some foreign workers.",False,True,"{
  ""thinking"": ""I don't think we should let anyone come without restrictions, as that could overwhelm our labor market and public services. I support allowing people to come only if there are jobs available, which protects existing workers like me while still meeting labor needs. Placing strict numerical limits feels unnecessarily rigid, and a total ban is too extreme for a country that benefits from some foreign workers."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:25.718398
89728,Uruguay,Q130,man,higher education,upper middle class,professional or technical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think allowing anyone to come just because they want to is too open and could strain resources, so I wouldn't choose that. Allowing people to come only if there are jobs fits my practical, centrist view that immigration should match labor market needs. Placing strict limits feels overly restrictive and not necessary for a country like Uruguay. Completely prohibiting immigration is extreme and not aligned with my moderate stance.",True,True,"{
  ""thinking"": ""I think allowing anyone to come just because they want to is too open and could strain resources, so I wouldn't choose that. Allowing people to come only if there are jobs fits my practical, centrist view that immigration should match labor market needs. Placing strict limits feels overly restrictive and not necessary for a country like Uruguay. Completely prohibiting immigration is extreme and not aligned with my moderate stance."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:27.879050
89729,Uruguay,Q130,man,secondary education,lower class,semi-skilled worker,far-right,Place strict limits on the number of foreigners who can come here,Place strict limits on the number of foreigners who can come here,"Let anyone come who wants to – No, I think uncontrolled immigration would threaten jobs and culture. Let people come as long as there are jobs available – Maybe, but I don't trust that there will always be enough jobs for us locals, and I want the government to control numbers. Place strict limits on the number of foreigners who can come here – Yes, this protects our jobs and national identity while still allowing some controlled immigration. Prohibit people coming here from other countries – Too extreme; I think some foreigners could be allowed under strict conditions.",True,True,"{
  ""thinking"": ""Let anyone come who wants to – No, I think uncontrolled immigration would threaten jobs and culture. Let people come as long as there are jobs available – Maybe, but I don't trust that there will always be enough jobs for us locals, and I want the government to control numbers. Place strict limits on the number of foreigners who can come here – Yes, this protects our jobs and national identity while still allowing some controlled immigration. Prohibit people coming here from other countries – Too extreme; I think some foreigners could be allowed under strict conditions."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:29.722065
89730,Uruguay,Q130,man,low education,working class,clerical worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think letting anyone come who wants to could flood the job market and hurt workers like me, so that's not good. Letting people come only if there are jobs seems fair—it protects my job while still allowing needed workers. Placing strict limits feels too harsh and unnecessary if there are jobs. Banning all foreigners completely is extreme and would hurt the economy. So the best choice is to allow immigration only when jobs are available.",False,True,"{
  ""thinking"": ""I think letting anyone come who wants to could flood the job market and hurt workers like me, so that's not good. Letting people come only if there are jobs seems fair—it protects my job while still allowing needed workers. Placing strict limits feels too harsh and unnecessary if there are jobs. Banning all foreigners completely is extreme and would hurt the economy. So the best choice is to allow immigration only when jobs are available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:31.783853
89731,Uruguay,Q130,man,secondary education,working class,professional or technical worker,center-right,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think it's okay for foreigners to come, but only if there are jobs for them so it doesn't hurt local workers like me. I wouldn't support open borders (let anyone come) because that could flood the labor market. Strict limits seem unnecessary if the job market can absorb them. A total ban is too extreme.",True,True,"{
  ""thinking"": ""I think it's okay for foreigners to come, but only if there are jobs for them so it doesn't hurt local workers like me. I wouldn't support open borders (let anyone come) because that could flood the labor market. Strict limits seem unnecessary if the job market can absorb them. A total ban is too extreme."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:33.360425
89732,Uruguay,Q130,man,secondary education,working class,clerical worker,center-right,Let anyone come who wants to,Let people come as long as there are jobs available,"Let anyone come who wants to would overload the job market and threaten my clerical position, so I reject it. Let people come as long as there are jobs available seems fair because it protects my work while allowing needed labor. Place strict limits on the number of foreigners feels too arbitrary and could block workers even when there are vacancies. Prohibit people coming here from other countries is too extreme and would harm the economy. Therefore the most likely choice is the job‑availability condition.",False,True,"{
  ""thinking"": ""Let anyone come who wants to would overload the job market and threaten my clerical position, so I reject it. Let people come as long as there are jobs available seems fair because it protects my work while allowing needed labor. Place strict limits on the number of foreigners feels too arbitrary and could block workers even when there are vacancies. Prohibit people coming here from other countries is too extreme and would harm the economy. Therefore the most likely choice is the job‑availability condition."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:36.053128
89733,Uruguay,Q130,man,higher education,upper middle class,professional or technical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think the country should be open to immigrants who can contribute to the economy, but we shouldn't accept everyone without regard to the labor market. Letting anyone come who wants to seems too unrestricted and could strain resources. Placing strict limits or prohibiting immigration altogether feels too harsh for a centrist perspective. Allowing people to come as long as there are jobs available balances openness with economic practicality.",True,True,"{
  ""thinking"": ""I think the country should be open to immigrants who can contribute to the economy, but we shouldn't accept everyone without regard to the labor market. Letting anyone come who wants to seems too unrestricted and could strain resources. Placing strict limits or prohibiting immigration altogether feels too harsh for a centrist perspective. Allowing people to come as long as there are jobs available balances openness with economic practicality."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:37.802434
89734,Uruguay,Q130,woman,higher education,lower middle class,clerical worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,"Let anyone come who wants to – I would reject this because it ignores national interests and could flood the labor market. Let people come as long as there are jobs available – better, but still too open and could still allow many foreigners. Place strict limits on the number of foreigners who can come here – aligns with protecting jobs and national identity while allowing some controlled immigration. Prohibit people coming here from other countries – too extreme, would cut off any beneficial immigration. Therefore I prefer strict limits.",False,True,"{
  ""thinking"": ""Let anyone come who wants to – I would reject this because it ignores national interests and could flood the labor market. Let people come as long as there are jobs available – better, but still too open and could still allow many foreigners. Place strict limits on the number of foreigners who can come here – aligns with protecting jobs and national identity while allowing some controlled immigration. Prohibit people coming here from other countries – too extreme, would cut off any beneficial immigration. Therefore I prefer strict limits."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:40.218362
89735,Uruguay,Q130,man,low education,lower middle class,unskilled worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I don't want people to take jobs that I need, so I wouldn't support letting anyone come freely. I also think it would be too harsh to completely forbid immigration or set strict overall limits, because sometimes we need workers. The middle ground that fits my centrist view is to allow foreigners only when there are jobs available, so they don't compete with me for work.",False,True,"{
  ""thinking"": ""I don't want people to take jobs that I need, so I wouldn't support letting anyone come freely. I also think it would be too harsh to completely forbid immigration or set strict overall limits, because sometimes we need workers. The middle ground that fits my centrist view is to allow foreigners only when there are jobs available, so they don't compete with me for work."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:42.216232
89737,Uruguay,Q130,woman,secondary education,lower middle class,clerical worker,center-right,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think it would be okay for foreigners to come if there are jobs they can fill, because I want employment opportunities for myself and my community. Letting anyone come who wants to could create competition for scarce jobs, which worries me as a lower‑middle‑class worker. Placing strict limits or outright prohibiting immigration seems too extreme for a center‑right perspective that trusts market needs and some regulation, not total bans.",True,True,"{
  ""thinking"": ""I think it would be okay for foreigners to come if there are jobs they can fill, because I want employment opportunities for myself and my community. Letting anyone come who wants to could create competition for scarce jobs, which worries me as a lower‑middle‑class worker. Placing strict limits or outright prohibiting immigration seems too extreme for a center‑right perspective that trusts market needs and some regulation, not total bans."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:44.104447
89738,Uruguay,Q130,woman,secondary education,lower middle class,skilled worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,"I think immigration should be controlled. I don't want anyone to come just because they want to, and I worry about competition for jobs. While I see some need for workers, I prefer the government to set clear caps rather than open borders. A total ban seems too extreme, but strict limits match my far‑right, nationalist stance.",False,True,"{
  ""thinking"": ""I think immigration should be controlled. I don't want anyone to come just because they want to, and I worry about competition for jobs. While I see some need for workers, I prefer the government to set clear caps rather than open borders. A total ban seems too extreme, but strict limits match my far‑right, nationalist stance."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:45.996570
89740,Uruguay,Q130,woman,higher education,working class,unskilled worker,far-left,Let anyone come who wants to,Let anyone come who wants to,"I believe in solidarity and open borders; restricting immigration based on jobs or limits goes against far‑left values, and prohibiting it is too extreme. So the most consistent stance is to let anyone come who wants to.",True,True,"{
  ""thinking"": ""I believe in solidarity and open borders; restricting immigration based on jobs or limits goes against far‑left values, and prohibiting it is too extreme. So the most consistent stance is to let anyone come who wants to."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:47.616777
89741,Uruguay,Q130,man,higher education,lower middle class,semi-skilled worker,far-right,Let anyone come who wants to,Place strict limits on the number of foreigners who can come here,"I don't think we should let anyone come just because they want to; that would flood the labor market. Allowing people only if there are jobs sounds too permissive, as employers might still prefer cheaper foreign labor. A total ban is too extreme and would hurt trade and diplomatic relations. The most realistic stance for someone like me, concerned about job competition and national identity, is to place strict limits on how many foreigners can come.",False,True,"{
  ""thinking"": ""I don't think we should let anyone come just because they want to; that would flood the labor market. Allowing people only if there are jobs sounds too permissive, as employers might still prefer cheaper foreign labor. A total ban is too extreme and would hurt trade and diplomatic relations. The most realistic stance for someone like me, concerned about job competition and national identity, is to place strict limits on how many foreigners can come."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:49.625311
89742,Uruguay,Q130,man,higher education,upper middle class,clerical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think anyone should not just come without any criteria, because that could strain resources. However, I also believe we shouldn't close the borders entirely; foreign workers can benefit the economy. Since I work a clerical job and value a stable job market, I support letting people come as long as there are jobs available. Strict limits feel too restrictive, and a total ban is unnecessary.",True,True,"{
  ""thinking"": ""I think anyone should not just come without any criteria, because that could strain resources. However, I also believe we shouldn't close the borders entirely; foreign workers can benefit the economy. Since I work a clerical job and value a stable job market, I support letting people come as long as there are jobs available. Strict limits feel too restrictive, and a total ban is unnecessary."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:51.071343
89743,Uruguay,Q130,woman,low education,upper middle class,farm worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,"Let anyone come who wants to – no, I think we should protect our culture and jobs. Let people come as long as there are jobs available – maybe, but I prefer tighter control. Place strict limits on the number of foreigners who can come here – aligns with my far‑right view of preserving national interests. Prohibit people coming here from other countries – too extreme, we still need some labor.",False,True,"{
  ""thinking"": ""Let anyone come who wants to – no, I think we should protect our culture and jobs. Let people come as long as there are jobs available – maybe, but I prefer tighter control. Place strict limits on the number of foreigners who can come here – aligns with my far‑right view of preserving national interests. Prohibit people coming here from other countries – too extreme, we still need some labor."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:53.323043
89744,Uruguay,Q130,man,higher education,upper class,professional or technical worker,center-right,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think the government shouldn't let just anyone come, as that could strain resources and affect social cohesion. However, I don't want to completely block immigration; skilled workers can benefit the economy. Strict limits or a total ban seem too harsh and could hurt the labor market. Allowing people to come as long as there are jobs available balances economic needs with some control.",True,True,"{
  ""thinking"": ""I think the government shouldn't let just anyone come, as that could strain resources and affect social cohesion. However, I don't want to completely block immigration; skilled workers can benefit the economy. Strict limits or a total ban seem too harsh and could hurt the labor market. Allowing people to come as long as there are jobs available balances economic needs with some control."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:55.246858
89745,Uruguay,Q130,woman,secondary education,working class,unskilled worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think it’s okay for foreigners to work here, but I don’t want them taking jobs from people like me. I’d support immigration if there are enough jobs, not unlimited or banned, and not strict limits beyond that.",False,True,"{
  ""thinking"": ""I think it’s okay for foreigners to work here, but I don’t want them taking jobs from people like me. I’d support immigration if there are enough jobs, not unlimited or banned, and not strict limits beyond that."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:57.173460
89746,Uruguay,Q130,woman,higher education,upper middle class,professional or technical worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I believe in solidarity and equality, so I think the government should allow anyone who wants to come. Restricting immigration to only when jobs are available still places a capitalist filter on people, which I oppose. Placing strict limits on foreigners contradicts my far‑left values of open borders and international solidarity. Prohibiting immigration entirely is the most extreme and goes against my belief in shared humanity.",False,True,"{
  ""thinking"": ""I believe in solidarity and equality, so I think the government should allow anyone who wants to come. Restricting immigration to only when jobs are available still places a capitalist filter on people, which I oppose. Placing strict limits on foreigners contradicts my far‑left values of open borders and international solidarity. Prohibiting immigration entirely is the most extreme and goes against my belief in shared humanity."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:00:59.244065
89747,Uruguay,Q130,man,higher education,lower middle class,service worker,far-left,Let anyone come who wants to,Let anyone come who wants to,"I think immigration should be unrestricted. As a far‑left person I oppose barriers that favor capital and the privileged. Letting anyone come who wants to aligns with solidarity and workers’ rights. Allowing only if jobs exist still creates a market filter and could be used to exploit labor. Placing strict limits or prohibiting immigration would reinforce nationalist, capitalist control, which I reject.",True,True,"{
  ""thinking"": ""I think immigration should be unrestricted. As a far‑left person I oppose barriers that favor capital and the privileged. Letting anyone come who wants to aligns with solidarity and workers’ rights. Allowing only if jobs exist still creates a market filter and could be used to exploit labor. Placing strict limits or prohibiting immigration would reinforce nationalist, capitalist control, which I reject."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:00.662225
89748,Uruguay,Q130,woman,secondary education,lower middle class,unskilled worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,"Let anyone come who wants to – No, I worry about competition for scarce jobs and preserving our culture. Let people come as long as there are jobs available – Maybe, but I think the government should control numbers more tightly than just job availability. Place strict limits on the number of foreigners who can come here – Yes, that fits my far‑right view of protecting national interests while still allowing some controlled immigration. Prohibit people coming here from other countries – Too extreme; I prefer limits rather than an outright ban.",False,True,"{
  ""thinking"": ""Let anyone come who wants to – No, I worry about competition for scarce jobs and preserving our culture. Let people come as long as there are jobs available – Maybe, but I think the government should control numbers more tightly than just job availability. Place strict limits on the number of foreigners who can come here – Yes, that fits my far‑right view of protecting national interests while still allowing some controlled immigration. Prohibit people coming here from other countries – Too extreme; I prefer limits rather than an outright ban."",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:03.399201
89749,Uruguay,Q130,woman,secondary education,working class,service worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I need to protect my own job prospects, so I wouldn't support anyone coming freely or a total ban. I also think strict limits are unnecessary if the economy can absorb workers. The most balanced view is to allow immigrants only when there are jobs available.",True,True,"{
  ""thinking"": ""I need to protect my own job prospects, so I wouldn't support anyone coming freely or a total ban. I also think strict limits are unnecessary if the economy can absorb workers. The most balanced view is to allow immigrants only when there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:04.883530
89750,Uruguay,Q130,woman,low education,working class,service worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I don't think we should let anyone come just because they want to, because that could threaten my job and others' jobs. If there are jobs available, it seems fair to let people come and work. Placing strict limits feels too restrictive and could hurt the economy. Banning all foreigners entirely is too extreme and not realistic.",True,True,"{
  ""thinking"": ""I don't think we should let anyone come just because they want to, because that could threaten my job and others' jobs. If there are jobs available, it seems fair to let people come and work. Placing strict limits feels too restrictive and could hurt the economy. Banning all foreigners entirely is too extreme and not realistic."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:06.869347
89751,Uruguay,Q130,man,low education,lower middle class,semi-skilled worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I think it's okay for foreigners to come, but I worry about my own job prospects as a semi‑skilled worker. Being center‑left, I support fairness and inclusion, yet I want to make sure there are enough jobs for locals before more people arrive. So I would allow immigration only if there are jobs available.",False,True,"{
  ""thinking"": ""I think it's okay for foreigners to come, but I worry about my own job prospects as a semi‑skilled worker. Being center‑left, I support fairness and inclusion, yet I want to make sure there are enough jobs for locals before more people arrive. So I would allow immigration only if there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:08.902615
89752,Uruguay,Q130,woman,higher education,lower middle class,sales worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I think letting anyone come who wants to could flood the labor market and make it harder for people like me to find work, so I wouldn't support that. Allowing people to come only if there are jobs available seems fair; it protects workers while still letting the economy benefit from needed labor. Placing strict limits feels too restrictive and could hurt businesses that need foreign workers. Prohibiting all immigration is too extreme and goes against the openness I generally value. So the most balanced view for me is to let people come as long as there are jobs available.",False,True,"{
  ""thinking"": ""I think letting anyone come who wants to could flood the labor market and make it harder for people like me to find work, so I wouldn't support that. Allowing people to come only if there are jobs available seems fair; it protects workers while still letting the economy benefit from needed labor. Placing strict limits feels too restrictive and could hurt businesses that need foreign workers. Prohibiting all immigration is too extreme and goes against the openness I generally value. So the most balanced view for me is to let people come as long as there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:10.991927
89753,Uruguay,Q130,man,postgraduate education,working class,skilled worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"Let anyone come who wants to – seems too unrestricted for a working‑class skilled worker worried about job competition. Let people come as long as there are jobs available – aligns with a centrist view that immigration is fine if it doesn’t harm employment. Place strict limits on the number of foreigners – more restrictive than I’d prefer, likely unnecessary. Prohibit people coming here from other countries – extreme and contrary to Uruguay’s generally open stance. The most balanced stance is to allow immigration when jobs exist.",False,True,"{
  ""thinking"": ""Let anyone come who wants to – seems too unrestricted for a working‑class skilled worker worried about job competition. Let people come as long as there are jobs available – aligns with a centrist view that immigration is fine if it doesn’t harm employment. Place strict limits on the number of foreigners – more restrictive than I’d prefer, likely unnecessary. Prohibit people coming here from other countries – extreme and contrary to Uruguay’s generally open stance. The most balanced stance is to allow immigration when jobs exist."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:12.705084
89754,Uruguay,Q130,woman,secondary education,working class,semi-skilled worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I believe everyone should be free to move and work wherever they choose; restricting immigration goes against solidarity and class unity. So I would support letting anyone come who wants to. Allowing only if there are jobs is too limiting, placing strict limits or prohibiting immigration are contrary to my far‑left values.",False,True,"{
  ""thinking"": ""I believe everyone should be free to move and work wherever they choose; restricting immigration goes against solidarity and class unity. So I would support letting anyone come who wants to. Allowing only if there are jobs is too limiting, placing strict limits or prohibiting immigration are contrary to my far‑left values."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:14.271852
89755,Uruguay,Q130,man,higher education,upper middle class,professional or technical worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I support immigration that benefits the economy and doesn't threaten job opportunities for locals. I wouldn't allow unrestricted entry, but I also wouldn't block all foreigners. A condition that there are jobs available seems reasonable, while strict limits or a total ban are too extreme.",False,True,"{
  ""thinking"": ""I support immigration that benefits the economy and doesn't threaten job opportunities for locals. I wouldn't allow unrestricted entry, but I also wouldn't block all foreigners. A condition that there are jobs available seems reasonable, while strict limits or a total ban are too extreme."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:15.731244
89756,Uruguay,Q130,woman,postgraduate education,working class,professional or technical worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,I think letting anyone come who wants to is too open and could pressure jobs and services; placing strict limits or prohibiting immigration is too restrictive for my center‑left values. Allowing people to come as long as there are jobs available balances openness with protecting workers.,True,True,"{
  ""thinking"": ""I think letting anyone come who wants to is too open and could pressure jobs and services; placing strict limits or prohibiting immigration is too restrictive for my center‑left values. Allowing people to come as long as there are jobs available balances openness with protecting workers."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:18.085861
89757,Uruguay,Q130,woman,higher education,lower middle class,service worker,center-right,Let anyone come who wants to,Let people come as long as there are jobs available,I wouldn't let anyone come who wants to because that could flood the labor market and make it harder for me as a service worker to find steady work. I also wouldn't prohibit all foreigners because we need workers in certain sectors. Placing strict limits feels too restrictive and doesn't consider the actual demand for labor. Allowing people to come only when there are jobs available balances the need for workers with protecting my own job prospects.,False,True,"{
  ""thinking"": ""I wouldn't let anyone come who wants to because that could flood the labor market and make it harder for me as a service worker to find steady work. I also wouldn't prohibit all foreigners because we need workers in certain sectors. Placing strict limits feels too restrictive and doesn't consider the actual demand for labor. Allowing people to come only when there are jobs available balances the need for workers with protecting my own job prospects."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:20.379580
89759,Uruguay,Q130,man,higher education,working class,service worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think immigration should be allowed but only if there are enough jobs, so it doesn't hurt local workers like me. I wouldn't support letting anyone come without limits, nor strict caps or a total ban.",True,True,"{
  ""thinking"": ""I think immigration should be allowed but only if there are enough jobs, so it doesn't hurt local workers like me. I wouldn't support letting anyone come without limits, nor strict caps or a total ban."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:21.738610
89760,Uruguay,Q130,woman,secondary education,lower middle class,semi-skilled worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think the government shouldn't shut out all foreigners, but I also worry about competition for the limited jobs I need. Completely open immigration could flood the labor market, while a total ban is too extreme. Strict limits feel too restrictive for a country that benefits from some foreign workers. Allowing people to come only if there are jobs available balances the need for labor with protecting my own employment prospects.",True,True,"{
  ""thinking"": ""I think the government shouldn't shut out all foreigners, but I also worry about competition for the limited jobs I need. Completely open immigration could flood the labor market, while a total ban is too extreme. Strict limits feel too restrictive for a country that benefits from some foreign workers. Allowing people to come only if there are jobs available balances the need for labor with protecting my own employment prospects."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:23.593911
89761,Uruguay,Q130,woman,secondary education,working class,clerical worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,I think letting anyone come who wants to is too open and could threaten my job security; letting people come only if there are jobs available seems fair and balanced; placing strict limits feels overly restrictive and unnecessary; prohibiting people completely is too extreme. So I would choose the option that allows immigration when there are jobs.,False,True,"{
  ""thinking"": ""I think letting anyone come who wants to is too open and could threaten my job security; letting people come only if there are jobs available seems fair and balanced; placing strict limits feels overly restrictive and unnecessary; prohibiting people completely is too extreme. So I would choose the option that allows immigration when there are jobs."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:26.022384
89762,Uruguay,Q130,man,higher education,lower middle class,professional or technical worker,center,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I wouldn't let anyone come just because they want to, since that could strain the job market for people like me. I also wouldn't support a total ban or very strict limits beyond what the economy can handle. The most reasonable approach is to allow immigration when there are jobs available, ensuring the labor market stays balanced.",False,True,"{
  ""thinking"": ""I wouldn't let anyone come just because they want to, since that could strain the job market for people like me. I also wouldn't support a total ban or very strict limits beyond what the economy can handle. The most reasonable approach is to allow immigration when there are jobs available, ensuring the labor market stays balanced."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:120B,1.0,2026-05-18T14:01:27.831899
