empirical_id,country,sex,education,class,occupation,language,citizen,q263_empirical,q130_empirical,q121_empirical,q34_empirical,q63_empirical,q263_model,q130_model,thinking,q263_match,q130_match,valid,raw_response,backend,model,temperature,timestamp
90219,United States,woman,postgraduate education,lower middle class,professional or technical worker,English,No,I am an immigrant to this country (born outside this country),Let people come as long as there are jobs available,Quite good,Disagree,Do not trust very much,I am born in this country,Let people come as long as there are jobs available,"Given her status as a professional or technical worker with a postgraduate education, it is more probable that she was born in the U.S., as highly educated immigrants often enter the country for specific high-skilled jobs. Her educational background and professional status may incline her to recognize the need for skilled labor but as a lower middle class member, she could also feel competition in the job market, leading her to support controlled immigration.",False,True,True,"{
  ""thinking"": ""Given her status as a professional or technical worker with a postgraduate education, it is more probable that she was born in the U.S., as highly educated immigrants often enter the country for specific high-skilled jobs. Her educational background and professional status may incline her to recognize the need for skilled labor but as a lower middle class member, she could also feel competition in the job market, leading her to support controlled immigration."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:06.610135
90220,United States,woman,higher education,lower middle class,professional or technical worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Do not trust very much,I am born in this country,Place strict limits on the number of foreigners who can come here,"As a professional or technical worker with higher education in the United States, this respondent is likely born in the country. Her lower middle class status may influence her views on immigration, potentially perceiving job competition or economic strain from new immigrants, leading her to favor more controlled immigration policies.",True,True,True,"{
  ""thinking"": ""As a professional or technical worker with higher education in the United States, this respondent is likely born in the country. Her lower middle class status may influence her views on immigration, potentially perceiving job competition or economic strain from new immigrants, leading her to favor more controlled immigration policies."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:38:10.151474
90221,United States,woman,secondary education,upper middle class,clerical worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Agree,Do not trust at all,I am born in this country,Let people come as long as there are jobs available,"Given that the respondent is an upper middle class woman with secondary education working as a clerical worker in the United States, it is likely she was born in the country, as migrant status in these demographics is less common. Upper middle class individuals often view immigration through the lens of economic balance, valuing controlled immigration that meets job market demands without overwhelming resources.",True,True,True,"{
  ""thinking"": ""Given that the respondent is an upper middle class woman with secondary education working as a clerical worker in the United States, it is likely she was born in the country, as migrant status in these demographics is less common. Upper middle class individuals often view immigration through the lens of economic balance, valuing controlled immigration that meets job market demands without overwhelming resources."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:13.102049
90222,United States,woman,higher education,lower middle class,professional or technical worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"Being a professional or technical worker with higher education in the United States, it's probable she was born here. Lower middle class individuals might face job competition concerns, making it likely she prefers some regulation on immigration, balancing compassion and economic stability.",True,True,True,"{
  ""thinking"": ""Being a professional or technical worker with higher education in the United States, it's probable she was born here. Lower middle class individuals might face job competition concerns, making it likely she prefers some regulation on immigration, balancing compassion and economic stability."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:16.530796
90225,United States,woman,higher education,working class,service worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"Given the profile, a woman from the working class in the U.S. with higher education likely suggests she was born in the country. Her social class and occupation might influence her view towards immigration; she might be concerned about job competition from immigrants in the service sector. It's probable she supports controlled immigration tied to job availability rather than open borders or a complete ban.",True,False,True,"{
  ""thinking"": ""Given the profile, a woman from the working class in the U.S. with higher education likely suggests she was born in the country. Her social class and occupation might influence her view towards immigration; she might be concerned about job competition from immigrants in the service sector. It's probable she supports controlled immigration tied to job availability rather than open borders or a complete ban."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:19.824137
90228,United States,woman,postgraduate education,upper middle class,professional or technical worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Do not trust very much,I am born in this country,Let people come as long as there are jobs available,"Given her high level of education and upper middle class status, there's a higher likelihood that she is a native-born citizen. People with this profile generally support immigration, particularly for employment purposes, as they tend to value diversity and the economic benefits it brings.",True,False,True,"{
  ""thinking"": ""Given her high level of education and upper middle class status, there's a higher likelihood that she is a native-born citizen. People with this profile generally support immigration, particularly for employment purposes, as they tend to value diversity and the economic benefits it brings."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:23.709966
90229,United States,man,higher education,upper middle class,professional or technical worker,English,Yes,I am born in this country,Let anyone come who wants to,Quite good,Disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"This respondent is likely to be born in the United States given his upper middle class status, higher education, and professional occupation, which are all less common among immigrants. People from upper middle class and professional backgrounds typically support policies that allow for controlled immigration, ensuring labor market demands are met while maintaining employment opportunities for citizens.",True,False,True,"{
  ""thinking"": ""This respondent is likely to be born in the United States given his upper middle class status, higher education, and professional occupation, which are all less common among immigrants. People from upper middle class and professional backgrounds typically support policies that allow for controlled immigration, ensuring labor market demands are met while maintaining employment opportunities for citizens."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:30.667923
90230,United States,woman,higher education,lower middle class,sales worker,English,Yes,I am born in this country,Let anyone come who wants to,"Neither good, nor bad",Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"Being a lower middle class woman with higher education working in sales in the United States, it is most likely that she was born in the country, as the majority of the population is native-born. Regarding immigration attitudes, she is likely to support controlled immigration due to modest economic security concerns at her social class level, favoring policies that ensure job availability for locals.",True,False,True,"{
  ""thinking"": ""Being a lower middle class woman with higher education working in sales in the United States, it is most likely that she was born in the country, as the majority of the population is native-born. Regarding immigration attitudes, she is likely to support controlled immigration due to modest economic security concerns at her social class level, favoring policies that ensure job availability for locals."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:33.836481
90231,United States,man,secondary education,lower class,semi-skilled worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"Given the respondent's profile as a lower-class, semi-skilled worker with secondary education in the United States, it is likely that he was born in the country. People in this segment often perceive immigrants as economic competitors for local jobs, especially in semi-skilled sectors, and might support more restrictive immigration policies.",True,True,True,"{
  ""thinking"": ""Given the respondent's profile as a lower-class, semi-skilled worker with secondary education in the United States, it is likely that he was born in the country. People in this segment often perceive immigrants as economic competitors for local jobs, especially in semi-skilled sectors, and might support more restrictive immigration policies."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:38:37.982527
90232,United States,man,higher education,lower middle class,sales worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,Quite bad,Neither agree nor disagree,Do not trust very much,I am born in this country,Let people come as long as there are jobs available,"Given the respondent's profile as a man with higher education working as a sales worker in the lower middle class in the United States, it is likely that he was born in the country. His socioeconomic position might make him cautious about the job market and supportive of regulating immigration to ensure job availability for natives.",True,False,True,"{
  ""thinking"": ""Given the respondent's profile as a man with higher education working as a sales worker in the lower middle class in the United States, it is likely that he was born in the country. His socioeconomic position might make him cautious about the job market and supportive of regulating immigration to ensure job availability for natives."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:41.092431
90234,United States,woman,higher education,lower middle class,professional or technical worker,English,Yes,I am born in this country,Let anyone come who wants to,Very good,Agree,Trust completely,I am born in this country,Let people come as long as there are jobs available,"A woman living in the United States with higher education and working in a professional or technical occupation is more likely to have been born in the country due to historical immigration patterns and opportunities for higher education among native-born citizens. Given her lower middle class status, she may be concerned about job competition, leading her to prefer conditional immigration policies.",True,False,True,"{
  ""thinking"": ""A woman living in the United States with higher education and working in a professional or technical occupation is more likely to have been born in the country due to historical immigration patterns and opportunities for higher education among native-born citizens. Given her lower middle class status, she may be concerned about job competition, leading her to prefer conditional immigration policies."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:44.697243
90236,United States,man,higher education,upper middle class,clerical worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,Very good,Agree,Do not trust very much,I am born in this country,Let people come as long as there are jobs available,"As a highly educated and upper-middle-class man working in a clerical job in the United States, this person is likely to have been born in the country. Such individuals often recognize the benefits of immigration for the economy but may also support structured immigration policies where job market needs are considered.",True,False,True,"{
  ""thinking"": ""As a highly educated and upper-middle-class man working in a clerical job in the United States, this person is likely to have been born in the country. Such individuals often recognize the benefits of immigration for the economy but may also support structured immigration policies where job market needs are considered."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:48.535536
90237,United States,woman,higher education,lower middle class,service worker,English,No,I am an immigrant to this country (born outside this country),Let people come as long as there are jobs available,Quite good,Neither agree nor disagree,Do not trust very much,I am born in this country,Let people come as long as there are jobs available,"As a service worker with higher education in the United States and belonging to the lower middle class, it's likely that she was born in the US, given the lower likelihood of immigrants falling into every part of this profile. Her socioeconomic status might make her concerned about job competition, leading her to support moderate restrictions on immigration to ensure job availability for citizens.",False,True,True,"{
  ""thinking"": ""As a service worker with higher education in the United States and belonging to the lower middle class, it's likely that she was born in the US, given the lower likelihood of immigrants falling into every part of this profile. Her socioeconomic status might make her concerned about job competition, leading her to support moderate restrictions on immigration to ensure job availability for citizens."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:38:51.990129
90241,United States,woman,higher education,working class,sales worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"A woman with higher education working in sales in the United States and identifying as working class is likely to have been born in the country, given that most of this demographic are native-born. Working-class individuals often express concerns about job competition, suggesting she might prefer limiting immigration to protect job opportunities for native workers.",True,False,True,"{
  ""thinking"": ""A woman with higher education working in sales in the United States and identifying as working class is likely to have been born in the country, given that most of this demographic are native-born. Working-class individuals often express concerns about job competition, suggesting she might prefer limiting immigration to protect job opportunities for native workers."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:38:56.553769
90243,United States,man,higher education,lower middle class,skilled worker,Other,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,Quite good,Disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"As someone who works in a skilled trade and comes from the lower middle class, this respondent is likely born in the United States, given his education and occupation. There may be concerns about job competition and economic security, leading him to support restrictions on immigration.",True,True,True,"{
  ""thinking"": ""As someone who works in a skilled trade and comes from the lower middle class, this respondent is likely born in the United States, given his education and occupation. There may be concerns about job competition and economic security, leading him to support restrictions on immigration."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:00.391691
90244,United States,man,higher education,upper class,professional or technical worker,English,Yes,I am an immigrant to this country (born outside this country),Place strict limits on the number of foreigners who can come here,Quite bad,Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"As an upper-class professional with higher education residing in the United States, it's highly likely that this person was born in the country. They would generally support allowing immigration as long as it aligns with economic opportunities, as open labor markets can benefit their profession and the economy broadly.",False,False,True,"{
  ""thinking"": ""As an upper-class professional with higher education residing in the United States, it's highly likely that this person was born in the country. They would generally support allowing immigration as long as it aligns with economic opportunities, as open labor markets can benefit their profession and the economy broadly."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:03.534527
90245,United States,man,higher education,working class,unskilled worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"As a working-class man with higher education in the United States, it is more likely that he is born in the country, considering the significant proportion of native-born individuals in his demographic. His view on immigration might be influenced by concerns about job security, leading him to support more restrictive immigration policies to safeguard employment opportunities for himself and other native workers.",True,False,True,"{
  ""thinking"": ""As a working-class man with higher education in the United States, it is more likely that he is born in the country, considering the significant proportion of native-born individuals in his demographic. His view on immigration might be influenced by concerns about job security, leading him to support more restrictive immigration policies to safeguard employment opportunities for himself and other native workers."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:07.996072
90246,United States,man,higher education,upper middle class,professional or technical worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Neither agree nor disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"A professional or technical worker in the United States with higher education and an upper middle class background is most likely born in the country. This individual might favor a balanced approach to immigration, supporting the idea of people coming to work as long as there are job opportunities, reflecting an educated, economically secure perspective prioritizing labor market needs.",True,True,True,"{
  ""thinking"": ""A professional or technical worker in the United States with higher education and an upper middle class background is most likely born in the country. This individual might favor a balanced approach to immigration, supporting the idea of people coming to work as long as there are job opportunities, reflecting an educated, economically secure perspective prioritizing labor market needs."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:11.179238
90249,United States,woman,higher education,lower class,sales worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,Quite bad,Neither agree nor disagree,Do not trust very much,I am born in this country,Place strict limits on the number of foreigners who can come here,"As someone born in the United States, likely with a personal experience of economic challenges as a lower-class sales worker, she may view immigration through the lens of job competition. Concerns about job availability and the impact of foreign workers on wages may influence her preference for stricter immigration controls to protect employment opportunities for native-born citizens.",True,True,True,"{
  ""thinking"": ""As someone born in the United States, likely with a personal experience of economic challenges as a lower-class sales worker, she may view immigration through the lens of job competition. Concerns about job availability and the impact of foreign workers on wages may influence her preference for stricter immigration controls to protect employment opportunities for native-born citizens."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:15.217771
90250,United States,woman,higher education,lower middle class,professional or technical worker,English,Yes,I am born in this country,Let anyone come who wants to,Quite good,Disagree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"A lower middle class woman with higher education in the U.S. is statistically more likely to be a native-born. Considering her education level and occupation, she might support immigration but with some restrictions, reflecting a need to balance between open borders and job security concerns.",True,False,True,"{
  ""thinking"": ""A lower middle class woman with higher education in the U.S. is statistically more likely to be a native-born. Considering her education level and occupation, she might support immigration but with some restrictions, reflecting a need to balance between open borders and job security concerns."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:17.982014
90251,United States,man,higher education,lower middle class,professional or technical worker,English,Yes,I am born in this country,Let anyone come who wants to,Very good,Disagree,Trust completely,I am born in this country,Let people come as long as there are jobs available,"Given the respondent's profile as a U.S.-born, lower middle-class man with higher education working in a professional or technical field, it is likely he was born in the U.S. Lower middle-class individuals often have concerns about job security, which can lead to support for more controlled immigration policies. Thus, he may favor a balanced approach that allows immigration but with certain restrictions.",True,False,True,"{
  ""thinking"": ""Given the respondent's profile as a U.S.-born, lower middle-class man with higher education working in a professional or technical field, it is likely he was born in the U.S. Lower middle-class individuals often have concerns about job security, which can lead to support for more controlled immigration policies. Thus, he may favor a balanced approach that allows immigration but with certain restrictions."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:21.848568
90253,United States,man,postgraduate education,upper middle class,professional or technical worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"A professional in the United States with a postgraduate education and belonging to the upper middle class is more likely to have been born in the country. These individuals typically recognize the economic benefits of immigration, supporting a pragmatic approach that balances job availability and labor market needs.",True,False,True,"{
  ""thinking"": ""A professional in the United States with a postgraduate education and belonging to the upper middle class is more likely to have been born in the country. These individuals typically recognize the economic benefits of immigration, supporting a pragmatic approach that balances job availability and labor market needs."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:24.436891
90256,United States,woman,postgraduate education,lower middle class,service worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Let people come as long as there are jobs available,"A woman with postgraduate education in the U.S. is more likely to be born in the country due to higher native rates of advanced education. As a service worker in the lower middle class, she may experience competition for jobs, leading her to favor limited immigration to manage job availability.",True,True,True,"{
  ""thinking"": ""A woman with postgraduate education in the U.S. is more likely to be born in the country due to higher native rates of advanced education. As a service worker in the lower middle class, she may experience competition for jobs, leading her to favor limited immigration to manage job availability."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:29.662560
90257,United States,woman,secondary education,lower middle class,service worker,English,Yes,I am born in this country,Prohibit people coming here from other countries,Rather bad,Agree,Trust completely,I am born in this country,Place strict limits on the number of foreigners who can come here,"A lower middle class woman with a secondary level education in the US is likely native-born and may have concerns about job competition from immigrants in service jobs. This profile often supports controlled immigration, reflecting economic uncertainties and desire for job protection.",True,False,True,"{
  ""thinking"": ""A lower middle class woman with a secondary level education in the US is likely native-born and may have concerns about job competition from immigrants in service jobs. This profile often supports controlled immigration, reflecting economic uncertainties and desire for job protection."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:33.792628
90258,United States,woman,higher education,working class,service worker,English,Yes,I am an immigrant to this country (born outside this country),Let anyone come who wants to,"Neither good, nor bad",Disagree,Do not trust very much,I am born in this country,Let people come as long as there are jobs available,"Given she is a working-class woman with higher education in a service worker role in the United States, it is likely that she was born in this country. Her views on immigration may be shaped by economic concerns and job availability, leading her to prefer a balanced approach that allows immigration as long as employment opportunities exist.",False,False,True,"{
  ""thinking"": ""Given she is a working-class woman with higher education in a service worker role in the United States, it is likely that she was born in this country. Her views on immigration may be shaped by economic concerns and job availability, leading her to prefer a balanced approach that allows immigration as long as employment opportunities exist."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:37.367402
90259,United States,woman,postgraduate education,lower middle class,professional or technical worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Disagree,Trust completely,I am born in this country,Let people come as long as there are jobs available,"Given the respondent's profile of being a woman with postgraduate education and a professional job in the United States, it is likely she was born in the country. People with this profile often support immigration, especially if they perceive economic opportunities, but may also consider practical limits on immigration reflecting their lower middle class status.",True,True,True,"{
  ""thinking"": ""Given the respondent's profile of being a woman with postgraduate education and a professional job in the United States, it is likely she was born in the country. People with this profile often support immigration, especially if they perceive economic opportunities, but may also consider practical limits on immigration reflecting their lower middle class status."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:39:40.727020
90260,United States,woman,secondary education,lower class,service worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Neither agree nor disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"A woman from the lower social class with only secondary education in the United States is statistically more likely to have been born in the country. In terms of attitudes toward immigration, lower-class individuals often feel economic competition from immigrants for jobs, which can lead to preferences for more restrictive immigration policies.",True,False,True,"{
  ""thinking"": ""A woman from the lower social class with only secondary education in the United States is statistically more likely to have been born in the country. In terms of attitudes toward immigration, lower-class individuals often feel economic competition from immigrants for jobs, which can lead to preferences for more restrictive immigration policies."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:43.538980
90261,United States,man,higher education,upper middle class,unskilled worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Neither agree nor disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"Given the profile, this unskilled worker in the upper middle class with higher education in the U.S. is likely born in the country due to socioeconomic integration. His role as an unskilled worker might lead to concerns about job competition from immigrants, suggesting he would favor stricter immigration policies.",True,False,True,"{
  ""thinking"": ""Given the profile, this unskilled worker in the upper middle class with higher education in the U.S. is likely born in the country due to socioeconomic integration. His role as an unskilled worker might lead to concerns about job competition from immigrants, suggesting he would favor stricter immigration policies."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:46.882316
90265,United States,man,secondary education,working class,service worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,Quite good,Disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"Given the respondent's background as a working-class service worker with secondary education in the United States, it is likely that they were born in the country, as this demographic tends to have deep local roots. Regarding immigration, such demographics often feel economic pressure from increased competition for jobs, leading to a preference for stricter immigration control.",True,False,True,"{
  ""thinking"": ""Given the respondent's background as a working-class service worker with secondary education in the United States, it is likely that they were born in the country, as this demographic tends to have deep local roots. Regarding immigration, such demographics often feel economic pressure from increased competition for jobs, leading to a preference for stricter immigration control."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:51.061507
90270,United States,man,secondary education,working class,unskilled worker,English,Yes,I am born in this country,Let anyone come who wants to,Very good,Disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"As a working-class man with secondary education in the U.S., this person is more likely to have been born in the country. Unskilled workers in the U.S. often perceive immigrants as economic competition and may favor restricting immigration to protect job opportunities for themselves.",True,False,True,"{
  ""thinking"": ""As a working-class man with secondary education in the U.S., this person is more likely to have been born in the country. Unskilled workers in the U.S. often perceive immigrants as economic competition and may favor restricting immigration to protect job opportunities for themselves."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:55.241743
90271,United States,man,secondary education,lower class,sales worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"As a man with secondary education, belonging to the lower class and working as a sales worker in the United States, it is very likely that he was born in the country. Individuals with this profile often perceive competition for jobs from foreign workers as a threat to their economic opportunities, leading to support for strict immigration controls.",True,False,True,"{
  ""thinking"": ""As a man with secondary education, belonging to the lower class and working as a sales worker in the United States, it is very likely that he was born in the country. Individuals with this profile often perceive competition for jobs from foreign workers as a threat to their economic opportunities, leading to support for strict immigration controls."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:39:59.060490
90272,United States,man,higher education,upper middle class,skilled worker,Japanese,Yes,I am born in this country,Let anyone come who wants to,Very good,Disagree,Trust completely,I am born in this country,Let people come as long as there are jobs available,"Given the respondent's profile as a native-born, higher educated, upper middle class skilled worker in the United States, it is likely he was born in the country. People with similar profiles often recognize the economic benefits of allowing immigration, especially when there are job openings, but may also have concerns about excessive immigration impacting jobs and social services.",True,False,True,"{
  ""thinking"": ""Given the respondent's profile as a native-born, higher educated, upper middle class skilled worker in the United States, it is likely he was born in the country. People with similar profiles often recognize the economic benefits of allowing immigration, especially when there are job openings, but may also have concerns about excessive immigration impacting jobs and social services."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Let people come as long as there are jobs available""
}",openai,gpt-4o,1.0,2026-05-13T21:40:02.404560
90276,United States,man,higher education,working class,service worker,English,Yes,I am born in this country,Let people come as long as there are jobs available,"Neither good, nor bad",Agree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"As a working-class man with higher education in the United States, it's likely that I was born in the country given the profile description. Generally, individuals with such a background may feel economically vulnerable due to competition for jobs from immigrants and may favor some degree of immigration control to safeguard employment opportunities.",True,False,True,"{
  ""thinking"": ""As a working-class man with higher education in the United States, it's likely that I was born in the country given the profile description. Generally, individuals with such a background may feel economically vulnerable due to competition for jobs from immigrants and may favor some degree of immigration control to safeguard employment opportunities."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:40:05.883301
90277,United States,man,higher education,lower middle class,clerical worker,English,Yes,I am born in this country,Let anyone come who wants to,Very good,Disagree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"Given his profile as a lower middle class clerical worker with higher education in the United States, it is likely he is born in the country. People in his social class often express concerns about job security, leading to a preference for limiting immigration to ensure available jobs or to protect wages.",True,False,True,"{
  ""thinking"": ""Given his profile as a lower middle class clerical worker with higher education in the United States, it is likely he is born in the country. People in his social class often express concerns about job security, leading to a preference for limiting immigration to ensure available jobs or to protect wages."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:40:11.860282
90278,United States,woman,higher education,lower class,service worker,English,Yes,I am born in this country,Let anyone come who wants to,Very good,Disagree,Trust completely,I am born in this country,Place strict limits on the number of foreigners who can come here,"In the United States, individuals with a lower social class and working in service jobs may feel economic pressure and job competition from immigrants. While having higher education may influence openness, financial insecurity could lead to concerns about job availability. Thus, it is likely that this person is concerned about immigration impacts on the job market.",True,False,True,"{
  ""thinking"": ""In the United States, individuals with a lower social class and working in service jobs may feel economic pressure and job competition from immigrants. While having higher education may influence openness, financial insecurity could lead to concerns about job availability. Thus, it is likely that this person is concerned about immigration impacts on the job market."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:40:18.648914
90280,United States,woman,secondary education,lower middle class,service worker,English,Yes,I am born in this country,Place strict limits on the number of foreigners who can come here,Quite bad,Agree,Trust somewhat,I am born in this country,Place strict limits on the number of foreigners who can come here,"As a lower middle class service worker with secondary education in the United States, it's likely she was born in the country given this profile. People in this demographic often feel economic insecurity and competition for jobs, so she may favor limiting immigration to protect job opportunities for native workers.",True,True,True,"{
  ""thinking"": ""As a lower middle class service worker with secondary education in the United States, it's likely she was born in the country given this profile. People in this demographic often feel economic insecurity and competition for jobs, so she may favor limiting immigration to protect job opportunities for native workers."",
  ""Q263"": ""I am born in this country"",
  ""Q130"": ""Place strict limits on the number of foreigners who can come here""
}",openai,gpt-4o,1.0,2026-05-13T21:40:22.307667
